ID_KEL;Nama_provinsi;nama_kota;nama_kecamatan;nama_kelurahan;SUSPEK;Perawatan RS;Isolasi di Rumah;Suspek Meninggal;Selesai Isolasi;PROBABLE;Perawatan RS;Isolasi di Rumah;Probable Meninggal;Selesai Isolasi;PELAKU PERJALANAN;Perawatan RS;Isolasi di Rumah;Selesai Isolasi;KONTAK ERAT;Perawatan RS;Isolasi di Rumah;Selesai Isolasi;DISCARDED;Isolasi di Rumah;Meninggal;Selesai Isolasi;POSITIF;Dirawat;Sembuh;Meninggal;Self Isolation;Keterangan
3175031004;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;RAWA BUNGA;964;0;37;1;926;11;2;0;0;9;16;0;2;14;1578;0;42;1536;27;0;0;27;637;11;604;8;14;
3174081003;DKI JAKARTA;JAKARTA SELATAN;PANCORAN;RAWA JATI;1938;0;80;0;1858;6;0;0;0;6;81;0;3;78;3667;0;86;3581;13;0;0;13;1196;10;1152;15;19;
3175061002;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;RAWA TERATE;909;1;35;0;873;12;1;0;0;11;7;0;2;5;1385;0;33;1352;19;0;0;19;616;10;586;11;9;
3175021005;DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;RAWAMANGUN;2977;1;144;0;2832;23;0;0;0;23;47;0;3;44;4958;0;135;4823;81;0;0;81;1850;39;1741;34;36;
3171051003;DKI JAKARTA;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;3976;1;169;2;3804;36;0;0;1;35;102;0;3;99;4901;0;97;4804;68;0;0;68;1733;24;1662;25;22;
3173041010;DKI JAKARTA;JAKARTA BARAT;TAMBORA;ROA MALAKA;346;0;10;0;336;1;0;0;0;1;142;0;125;17;526;0;10;516;2;0;0;2;125;2;116;2;5;
3172041006;DKI JAKARTA;JAKARTA UTARA;CILINCING;ROROTAN;2622;1;58;2;2561;15;1;0;0;14;18;0;2;16;2459;0;93;2366;108;0;0;108;1174;13;1114;17;30;
3174071004;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;SELONG;776;0;36;0;740;2;0;0;0;2;30;0;5;25;839;0;31;808;4;0;0;4;220;4;207;6;3;
3173061002;DKI JAKARTA;JAKARTA BARAT;KALI DERES;SEMANAN;3030;0;151;3;2876;14;1;0;0;13;23;0;3;20;3703;0;78;3625;13;0;0;13;1342;12;1282;28;20;
3172041007;DKI JAKARTA;JAKARTA UTARA;CILINCING;SEMPER BARAT;4416;0;185;1;4230;18;1;0;0;17;43;0;8;35;4239;0;270;3969;193;0;0;193;2079;50;1910;41;78;
3172041005;DKI JAKARTA;JAKARTA UTARA;CILINCING;SEMPER TIMUR;2347;0;59;1;2287;18;1;0;0;17;51;0;1;50;2346;0;68;2278;89;0;0;89;1068;8;1017;29;14;
3174071006;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;SENAYAN;1503;0;49;0;1454;3;0;0;0;3;81;0;14;67;1806;0;127;1679;0;0;0;0;440;11;416;1;12;
3171041001;DKI JAKARTA;JAKARTA PUSAT;SENEN;SENEN;916;0;29;0;887;11;0;0;0;11;26;0;0;26;3531;0;49;3482;37;0;0;37;508;3;490;10;5;
3171031004;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;SERDANG;2383;1;77;2;2303;17;1;0;1;15;19;0;4;15;3118;0;69;3049;34;0;0;34;1415;18;1331;32;34;
3174021001;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;SETIA BUDI;692;0;20;0;672;6;0;0;0;6;145;0;10;135;1744;0;55;1689;7;0;0;7;331;2;319;4;6;
3175101005;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;SETU;1694;0;48;0;1646;21;1;0;0;20;6;0;0;6;2187;0;34;2153;16;0;0;16;871;4;836;8;23;
3173071002;DKI JAKARTA;JAKARTA BARAT;PALMERAH;SLIPI;2250;0;89;2;2159;12;0;0;0;12;24;0;10;14;3216;0;98;3118;53;0;0;53;1242;17;1186;20;19;
3173081004;DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;SRENGSENG;3263;0;200;3;3060;16;0;0;1;15;49;0;13;36;4534;0;213;4321;33;0;0;33;1873;32;1721;28;92;
3174091002;DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;SRENGSENG SAWAH;4790;1;129;0;4660;29;0;0;0;29;42;0;2;40;5509;0;135;5374;48;0;0;48;2381;19;2265;48;49;
3173051003;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;1970;0;79;4;1887;9;0;0;0;9;14;0;2;12;2470;0;67;2403;29;0;0;29;1126;21;1069;14;22;
3173051002;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;SUKABUMI UTARA;2499;1;117;3;2378;9;1;0;0;8;36;0;1;35;3190;0;98;3092;52;0;0;52;1541;20;1421;29;71;
3172041002;DKI JAKARTA;JAKARTA UTARA;CILINCING;SUKAPURA;3424;1;127;2;3294;12;0;0;0;12;55;0;5;50;3602;0;122;3480;182;0;0;182;1513;35;1439;20;19;
3171031007;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;2196;1;111;1;2083;12;1;0;0;11;39;0;2;37;2723;0;78;2645;54;0;0;54;1244;18;1150;25;51;
3172021004;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;2579;0;69;0;2510;8;0;0;0;8;31;0;2;29;2705;0;74;2631;77;0;0;77;1115;17;1054;14;30;
3172021006;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;7160;2;182;1;6975;27;2;0;0;25;145;0;12;133;8101;0;241;7860;172;0;0;172;3166;48;3010;66;42;
3172021002;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNTER JAYA;6041;0;181;6;5854;25;1;0;0;24;277;0;50;227;7988;0;233;7755;261;0;0;261;3025;55;2858;61;51;
3175091004;DKI JAKARTA;JAKARTA TIMUR;CIRACAS;SUSUKAN;3178;0;120;1;3057;21;3;0;0;18;44;0;3;41;4640;0;109;4531;77;0;0;77;1431;21;1358;35;17;
3173031001;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;TAMAN SARI;1440;0;87;0;1353;5;0;0;1;4;49;0;3;46;1650;0;31;1619;21;0;0;21;695;12;667;12;4;
3173041001;DKI JAKARTA;JAKARTA BARAT;TAMBORA;TAMBORA;1275;0;23;3;1249;6;0;0;0;6;20;0;5;15;1175;0;36;1139;7;0;0;7;429;5;404;15;5;
3173041004;DKI JAKARTA;JAKARTA BARAT;TAMBORA;TANAH SEREAL;2018;0;48;2;1968;7;1;0;0;6;107;0;28;79;1660;0;69;1591;7;0;0;7;850;28;778;17;27;
3171081004;DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;TANAH TINGGI;2904;0;141;3;2760;29;0;0;0;29;46;0;2;44;3402;0;67;3335;62;0;0;62;1140;20;1073;29;18;
3173031004;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;TANGKI;1131;0;55;1;1075;6;0;0;0;6;132;0;2;130;1394;0;32;1362;9;0;0;9;520;7;493;10;10;
3174091005;DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;TANJUNG BARAT;3000;3;117;1;2879;9;0;0;0;9;16;0;1;15;3318;0;109;3209;17;0;0;17;1755;21;1676;34;24;
3173021005;DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TANJUNG DUREN SELATAN;2229;0;132;1;2096;11;0;0;0;11;133;0;6;127;3646;0;120;3526;35;0;0;35;1370;12;1314;31;13;
3173021002;DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TANJUNG DUREN UTARA;1471;0;78;0;1393;9;0;0;0;9;56;0;9;47;2698;0;71;2627;32;0;0;32;922;18;864;21;19;
3172021001;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;TANJUNG PRIOK;3005;1;83;6;2915;6;0;0;0;6;139;0;12;127;2877;0;87;2790;87;0;0;87;1397;21;1326;32;18;
3174011002;DKI JAKARTA;JAKARTA SELATAN;TEBET;TEBET BARAT;3051;0;95;0;2956;13;2;0;0;11;32;0;5;27;3291;0;170;3121;39;0;0;39;1530;13;1457;23;37;
3174011001;DKI JAKARTA;JAKARTA SELATAN;TEBET;TEBET TIMUR;2024;0;71;2;1951;11;0;0;1;10;51;0;7;44;2798;0;88;2710;46;0;0;46;1067;12;1018;17;20;
3173061003;DKI JAKARTA;JAKARTA BARAT;KALI DERES;TEGAL ALUR;4106;1;211;6;3888;20;1;0;0;19;53;0;2;51;5665;0;151;5514;20;0;0;20;2110;51;1959;36;64;
3174031004;DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;TEGAL PARANG;2247;1;83;3;2160;18;0;0;2;16;19;0;6;13;3329;0;105;3224;16;0;0;16;1294;18;1215;21;40;
3173021003;DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TOMANG;2428;0;95;2;2331;8;2;0;0;6;44;0;2;42;3536;0;97;3439;98;0;0;98;1276;17;1208;27;24;
3172031005;DKI JAKARTA;JAKARTA UTARA;KOJA;TUGU SELATAN;2775;0;95;1;2679;7;3;0;0;4;29;0;8;21;2079;0;57;2022;132;0;0;132;1204;25;1148;21;10;
3172031002;DKI JAKARTA;JAKARTA UTARA;KOJA;TUGU UTARA;4873;0;209;0;4664;14;1;0;0;13;59;0;10;49;3724;0;116;3608;174;0;0;174;2207;26;2108;53;20;
3175061006;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;UJUNG MENTENG;1471;1;62;2;1406;17;4;0;0;13;20;0;2;18;2222;0;69;2153;66;0;0;66;975;14;922;20;19;
3174101005;DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;3991;0;150;2;3839;14;0;0;0;14;205;0;43;162;3614;0;127;3487;30;0;0;30;1544;22;1437;33;52;
3175011006;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;UTAN KAYU SELATAN;2851;1;103;8;2739;30;1;0;0;29;68;0;5;63;5005;0;150;4855;184;0;0;184;1764;22;1609;42;91;
3175011002;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;UTAN KAYU UTARA;2689;2;108;0;2579;23;1;0;0;22;57;0;4;53;3607;0;82;3525;64;0;0;64;1167;13;1103;31;20;
3171031008;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;1901;4;72;2;1823;9;0;0;0;9;25;0;3;22;2259;0;51;2208;42;0;0;42;1124;21;1045;25;33;
3172021007;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;3771;0;89;2;3680;0;0;0;0;0;101;0;5;96;3566;0;94;3472;93;0;0;93;1560;15;1507;22;16;
3173021007;DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;WIJAYA KUSUMA;2572;0;132;2;2438;13;1;0;0;12;164;0;24;140;3394;0;104;3290;28;0;0;28;1401;33;1292;28;48;
3173011001;DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;ANCOL;4715;1;221;18;4475;105;2;0;81;22;281;0;33;249;6016;0;218;5798;95;0;0;95;1857;26;1767;31;33;
3173011006;DKI JAKARTA;JAKARTA BARAT;TAMBORA;ANGKE;4719;1;221;18;4479;106;2;0;81;22;282;0;33;249;6021;0;218;5802;96;0;0;96;1858;26;1769;31;33;
3173011002;DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;4723;1;221;19;4483;106;2;0;82;22;282;0;33;249;6025;0;218;5807;96;0;0;96;1860;26;1770;31;33;
3173011005;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;BALI MESTER;4728;1;221;19;4487;106;2;0;82;22;282;0;33;249;6029;0;218;5811;96;0;0;96;1861;26;1772;31;33;
3173011004;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;BAMBU APUS;4732;1;221;19;4491;107;2;0;83;22;282;0;33;249;6034;0;219;5815;96;0;0;96;1863;26;1773;31;33;
3173011003;DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;4736;1;221;19;4495;107;2;0;83;22;282;0;33;249;6038;0;219;5819;96;0;0;96;1864;26;1774;31;33;
3173021001;DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;BARU;4741;1;222;19;4500;108;2;0;83;22;282;0;33;250;6043;0;219;5824;96;0;0;96;1866;26;1776;31;33;
3173021004;DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;BATU AMPAR;4745;1;222;19;4504;108;2;0;84;22;283;0;33;250;6047;0;219;5828;97;0;0;97;1867;26;1777;31;33;
3173021006;DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;BENDUNGAN HILIR;4749;1;222;19;4508;108;2;0;84;22;283;0;33;250;6051;0;219;5832;97;0;0;97;1869;26;1779;31;33;
3173021005;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;4753;1;222;19;4512;109;2;0;84;22;283;0;33;250;6056;0;219;5837;97;0;0;97;1870;26;1780;31;33;
3173021002;DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;BINTARO;4758;1;222;19;4516;109;2;0;85;22;283;0;33;250;6060;0;219;5841;97;0;0;97;1872;26;1782;31;33;
3173021003;DKI JAKARTA;JAKARTA SELATAN;TEBET;BUKIT DURI;4762;1;222;19;4520;109;2;0;85;22;283;0;33;250;6064;0;219;5845;97;0;0;97;1873;26;1783;31;33;
3173021007;DKI JAKARTA;JAKARTA PUSAT;SENEN;BUNGUR;4766;1;222;19;4524;110;2;0;85;22;284;0;33;251;6069;0;219;5849;97;0;0;97;1875;26;1785;31;33;
3173061001;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;CAKUNG BARAT;4771;1;222;19;4529;110;2;0;86;22;284;0;33;251;6073;0;220;5854;98;0;0;98;1876;26;1786;31;33;
3173061004;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;CAKUNG TIMUR;4775;1;222;19;4533;110;2;0;86;22;284;0;33;251;6078;0;220;5858;98;0;0;98;1878;26;1788;31;33;
3173061005;DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;CAWANG;4779;1;222;19;4537;111;2;0;87;22;284;0;33;251;6082;0;220;5862;98;0;0;98;1879;26;1789;31;33;
3173061002;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;CEGER;4784;1;223;20;4541;111;2;0;87;22;284;0;33;251;6086;0;220;5867;98;0;0;98;1881;26;1791;31;33;
3173061003;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;4788;1;223;20;4545;111;2;0;87;22;285;0;33;251;6091;0;220;5871;98;0;0;98;1882;26;1792;31;33;
3173051005;DKI JAKARTA;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;4792;1;223;20;4549;112;2;0;88;22;285;0;33;252;6095;0;220;5875;98;0;0;98;1884;26;1794;31;33;
3173051001;DKI JAKARTA;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;4797;1;223;20;4553;112;2;0;88;22;285;0;33;252;6100;0;220;5879;99;0;0;99;1885;26;1795;31;33;
3173051007;DKI JAKARTA;JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;4801;1;223;20;4558;113;2;0;88;22;285;0;33;252;6104;0;220;5884;99;0;0;99;1887;26;1796;31;33;
3173051006;DKI JAKARTA;JAKARTA BARAT;CENGKARENG;CENGKARENG TIMUR;4805;1;223;20;4562;113;2;0;89;22;285;0;33;252;6108;0;220;5888;99;0;0;99;1888;26;1798;31;33;
3173051004;DKI JAKARTA;JAKARTA TIMUR;CIRACAS;CIBUBUR;4810;1;223;20;4566;113;2;0;89;22;286;0;33;252;6113;0;221;5892;99;0;0;99;1890;26;1799;31;33;
3173051003;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;4814;1;223;20;4570;114;2;0;89;22;286;0;33;252;6117;0;221;5897;99;0;0;99;1891;26;1801;31;33;
3173051002;DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;CIGANJUR;4818;1;223;20;4574;114;2;0;90;22;286;0;33;253;6122;0;221;5901;99;0;0;99;1893;26;1802;31;33;
3173081005;DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;CIJANTUNG;4823;1;224;20;4578;114;2;0;90;22;286;0;33;253;6126;0;221;5905;100;0;0;100;1894;26;1804;31;33;
3173081006;DKI JAKARTA;JAKARTA PUSAT;MENTENG;CIKINI;4827;1;224;20;4582;115;2;0;91;22;286;0;33;253;6130;0;221;5909;100;0;0;100;1896;26;1805;31;33;
3173081001;DKI JAKARTA;JAKARTA SELATAN;PANCORAN;CIKOKO;4831;1;224;20;4586;115;2;0;91;22;287;0;34;253;6135;0;221;5914;100;0;0;100;1897;26;1807;31;33;
3173081003;DKI JAKARTA;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;4835;1;224;20;4591;115;2;0;91;22;287;0;34;253;6139;0;221;5918;100;0;0;100;1899;26;1808;31;33;
3173081002;DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;4840;1;224;20;4595;116;2;0;92;22;287;0;34;253;6144;0;221;5922;100;0;0;100;1900;26;1810;31;33;
3173081004;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;CILANGKAP;4844;1;224;21;4599;116;2;0;92;22;287;0;34;254;6148;0;221;5926;100;0;0;100;1901;26;1811;31;33;
3173071004;DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;4848;1;224;21;4603;116;2;0;92;22;287;0;34;254;6152;0;222;5931;101;0;0;101;1903;26;1813;31;33;
3173071005;DKI JAKARTA;JAKARTA UTARA;CILINCING;CILINCING;4853;1;224;21;4607;117;2;0;93;22;288;0;34;254;6157;0;222;5935;101;0;0;101;1904;26;1814;31;33;
3173071006;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;CIPAYUNG;4857;1;224;21;4611;117;2;0;93;22;288;0;34;254;6161;0;222;5939;101;0;0;101;1906;26;1816;31;33;
3173071003;DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;CIPEDAK;4861;1;224;21;4615;118;2;0;93;22;288;0;34;254;6165;0;222;5944;101;0;0;101;1907;26;1817;31;33;
3173071001;DKI JAKARTA;JAKARTA SELATAN;CILANDAK;CIPETE SELATAN;4866;1;225;21;4620;118;2;0;94;22;288;0;34;254;6170;0;222;5948;101;0;0;101;1909;26;1818;31;33;
3173071002;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;CIPETE UTARA;4870;1;225;21;4624;118;2;0;94;22;288;0;34;255;6174;0;222;5952;101;0;0;101;1910;26;1820;31;33;
3173031007;DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;CIPINANG;4874;1;225;21;4628;119;2;0;94;22;289;0;34;255;6179;0;222;5956;102;0;0;102;1912;26;1821;31;33;
3173031006;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG BESAR SELATAN;4879;1;225;21;4632;119;2;0;95;22;289;0;34;255;6183;0;222;5961;102;0;0;102;1913;26;1823;31;33;
3173031002;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG BESAR UTARA;4883;1;225;21;4636;119;2;0;95;22;289;0;34;255;6187;0;222;5965;102;0;0;102;1915;26;1824;31;33;
3173031005;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG CEMPEDAK;4887;1;225;21;4640;120;2;0;96;22;289;0;34;255;6192;0;223;5969;102;0;0;102;1916;26;1826;31;33;
3173031003;DKI JAKARTA;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;4892;1;225;21;4644;120;2;0;96;22;289;0;34;255;6196;0;223;5974;102;0;0;102;1918;26;1827;31;33;
3173031008;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;4896;1;225;21;4649;120;2;0;96;22;290;0;34;256;6201;0;223;5978;102;0;0;102;1919;26;1829;31;33;
3173031001;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;4900;1;225;21;4653;121;2;0;97;22;290;0;34;256;6205;0;223;5982;103;0;0;103;1921;26;1830;31;33;
3173031004;DKI JAKARTA;JAKARTA TIMUR;CIRACAS;CIRACAS;4904;1;226;22;4657;121;2;0;97;22;290;0;34;256;6209;0;223;5986;103;0;0;103;1922;26;1832;31;33;
3173041007;DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;DUKUH;4909;1;226;22;4661;122;2;0;97;22;290;0;34;256;6214;0;223;5991;103;0;0;103;1924;26;1833;31;33;
3173041011;DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;DUREN SAWIT;4913;1;226;22;4665;122;2;0;98;22;290;0;34;256;6218;0;223;5995;103;0;0;103;1925;26;1835;31;33;
3173041003;DKI JAKARTA;JAKARTA SELATAN;PANCORAN;DUREN TIGA;4917;1;226;22;4669;122;2;0;98;22;291;0;34;257;6223;0;223;5999;103;0;0;103;1927;26;1836;32;33;
3173041006;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;DURI KEPA;4922;1;226;22;4673;123;2;0;98;22;291;0;34;257;6227;0;223;6004;103;0;0;103;1928;26;1838;32;33;
3173041008;DKI JAKARTA;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;4926;1;226;22;4678;123;2;0;99;22;291;0;34;257;6231;0;223;6008;104;0;0;104;1930;26;1839;32;33;
3173041002;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;DURI PULO;4930;1;226;22;4682;123;2;0;99;22;291;0;34;257;6236;0;224;6012;104;0;0;104;1931;26;1840;32;33;
3173041005;DKI JAKARTA;JAKARTA BARAT;TAMBORA;DURI SELATAN;4935;1;226;22;4686;124;2;0;100;22;291;0;34;257;6240;0;224;6016;104;0;0;104;1933;26;1842;32;33;
3173041009;DKI JAKARTA;JAKARTA BARAT;TAMBORA;DURI UTARA;4939;1;226;22;4690;124;2;0;100;22;292;0;34;257;6244;0;224;6021;104;0;0;104;1934;26;1843;32;33;
3173041010;DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;GALUR;4943;1;226;22;4694;124;2;0;100;22;292;0;34;258;6249;0;224;6025;104;0;0;104;1936;26;1845;32;33;
3173041001;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;GAMBIR;4948;1;227;22;4698;125;2;0;101;22;292;0;34;258;6253;0;224;6029;104;0;0;104;1937;26;1846;32;33;
3173041004;DKI JAKARTA;JAKARTA SELATAN;CILANDAK;GANDARIA SELATAN;4952;1;227;22;4702;125;2;0;101;22;292;0;34;258;6258;0;224;6033;105;0;0;105;1939;26;1848;32;33;
3171051002;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;GANDARIA UTARA;4956;1;227;22;4706;125;2;0;101;22;292;0;34;258;6262;0;224;6038;105;0;0;105;1940;26;1849;32;33;
3171051001;DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;GEDONG;4961;1;227;22;4711;126;2;0;102;22;293;0;34;258;6266;0;224;6042;105;0;0;105;1942;26;1851;32;33;
3171051003;DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;GELORA;4965;1;227;23;4715;126;2;0;102;22;293;0;34;258;6271;0;224;6046;105;0;0;105;1943;26;1852;32;33;
